,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,price_in,time_in,type,price_out,time_out,stocks,open,profit,last day Close
590,590.0,,,482.25,2021-07-21 03:45:29,long,482.25,2021-07-21 03:46:01,SIS,491.7000122070313,0.0,488.9500122070313
591,591.0,,,119.9,2021-07-21 03:45:29,long,119.9,2021-07-21 03:46:01,ABCAPITAL,120.5500030517578,0.0,120.8000030517578
592,592.0,,,370.65,2021-07-21 03:45:29,long,370.65,2021-07-21 03:46:01,APEX,367.5,0.0,367.25
593,593.0,,,220.45,2021-07-21 03:45:29,long,220.45,2021-07-21 03:46:01,DCAL,224.1499938964844,0.0,224.1000061035156
594,594.0,,,82.35,2021-07-21 03:45:29,long,82.35,2021-07-21 03:46:01,LASA,83.5,0.0,83.5
595,595.0,,,78.35,2021-07-21 03:45:29,long,78.35,2021-07-21 03:46:01,HFCL,79.5,0.0,79.5
596,596.0,,,40.05,2021-07-21 03:45:29,long,40.05,2021-07-21 03:46:01,INDTERRAIN,40.84999847412109,0.0,40.54999923706055
597,597.0,,,149.45,2021-07-21 03:45:29,long,149.45,2021-07-21 03:46:01,MACPOWER,150.0,0.0,150.0500030517578
598,598.0,,,259.45,2021-07-21 03:45:29,long,259.45,2021-07-21 03:46:01,MAXHEALTH,261.20001220703125,0.0,260.8500061035156
599,599.0,,,67.7,2021-07-21 03:45:29,short,67.7,2021-07-21 03:46:01,TOTAL,69.94999694824219,0.0,70.0
600,600.0,,,145.35,2021-07-21 03:45:29,long,145.35,2021-07-21 03:46:01,ESTER,146.5,0.0,146.39999389648438
601,601.0,,,100.95,2021-07-21 03:45:31,long,100.95,2021-07-21 03:46:01,FILATEX,101.8000030517578,0.0,101.9499969482422
602,602.0,,,87.65,2021-07-21 03:45:31,long,87.65,2021-07-21 03:46:01,L&TFH,88.05000305175781,0.0,88.05000305175781
603,603.0,,,115.65,2021-07-21 03:45:31,long,115.65,2021-07-21 03:46:01,BODALCHEM,117.6999969482422,0.0,117.4499969482422
604,604.0,,,199.0,2021-07-21 03:45:31,long,199.0,2021-07-21 03:46:01,TDPOWERSYS,199.0,0.0,199.3999938964844
605,605.0,,,244.9,2021-07-21 03:45:31,long,244.9,2021-07-21 03:46:01,PANAMAPET,247.6999969482422,0.0,247.0
606,606.0,,,822.8,2021-07-21 03:45:31,long,822.8,2021-07-21 03:46:01,SHAKTIPUMP,832.75,0.0,834.9500122070312
607,607.0,,,124.85,2021-07-21 03:45:31,long,124.85,2021-07-21 03:46:01,TRITURBINE,126.4000015258789,0.0,126.4000015258789
608,608.0,,,133.9,2021-07-21 03:45:31,long,133.9,2021-07-21 03:46:01,MINDACORP,134.3000030517578,0.0,134.39999389648438
609,609.0,,,233.55,2021-07-21 03:45:31,long,233.55,2021-07-21 03:46:01,VSSL,234.8000030517578,0.0,234.6499938964844
610,610.0,,,141.15,2021-07-21 03:45:31,long,141.15,2021-07-21 03:46:01,SWANENERGY,142.89999389648438,0.0,142.89999389648438
611,611.0,,,67.7,2021-07-21 03:45:31,long,67.7,2021-07-21 03:46:01,SPECIALITY,68.4000015258789,0.0,68.5
612,612.0,,,47.1,2021-07-21 03:45:31,long,47.1,2021-07-21 03:46:01,CINELINE,47.400001525878906,0.0,47.79999923706055
613,613.0,,,181.6,2021-07-21 03:45:31,long,181.6,2021-07-21 03:46:01,KITEX,183.8000030517578,0.0,183.75
614,614.0,,,492.0,2021-07-21 03:45:31,long,492.0,2021-07-21 03:46:01,MAYURUNIQ,490.5499877929688,0.0,489.8500061035156
615,615.0,,,184.25,2021-07-21 03:45:31,long,184.25,2021-07-21 03:46:01,ROSSELLIND,186.9499969482422,0.0,186.3500061035156
616,616.0,,,141.5,2021-07-21 03:45:31,long,141.5,2021-07-21 03:46:01,ZUARI,141.5,0.0,141.5
617,617.0,,,224.6,2021-07-21 03:45:31,long,224.6,2021-07-21 03:46:01,INDUSTOWER,225.1499938964844,0.0,225.1499938964844
618,618.0,,,362.25,2021-07-21 03:45:31,long,362.25,2021-07-21 03:46:01,REPCOHOME,364.1000061035156,0.0,364.1000061035156
619,619.0,,,123.05,2021-07-21 03:45:31,long,123.05,2021-07-21 03:46:01,SCHNEIDER,124.6999969482422,0.0,124.6500015258789
620,620.0,,,51.15,2021-07-21 03:45:31,long,51.15,2021-07-21 03:46:01,NBCC,51.45000076293945,0.0,51.45000076293945
621,621.0,,,237.2,2021-07-21 03:45:31,long,237.2,2021-07-21 03:46:01,APTECHT,239.1499938964844,0.0,240.3999938964844
622,622.0,,,678.15,2021-07-21 03:45:31,long,678.15,2021-07-21 03:46:01,NUCLEUS,689.6500244140625,0.0,689.7000122070312
623,623.0,,,144.45,2021-07-21 03:45:31,long,144.45,2021-07-21 03:46:01,CANBK,145.35000610351562,0.0,145.35000610351562
624,624.0,,,81.25,2021-07-21 03:45:31,short,81.25,2021-07-21 03:46:01,SEYAIND,80.55000305175781,0.0,80.75
625,625.0,,,97.05,2021-07-21 03:45:31,long,97.05,2021-07-21 03:46:01,ADANIPOWER,97.0500030517578,0.0,97.0500030517578
626,626.0,,,77.5,2021-07-21 03:45:31,long,77.5,2021-07-21 03:46:01,MAXVIL,77.8499984741211,0.0,77.80000305175781
627,627.0,,,360.5,2021-07-21 03:45:31,long,360.5,2021-07-21 03:46:01,CONTROLPR,361.25,0.0,360.20001220703125
628,628.0,,,1140.95,2021-07-21 03:45:31,long,1140.95,2021-07-21 03:46:01,EXPLEOSOL,1140.949951171875,0.0,1140.949951171875
629,629.0,,,715.8,2021-07-21 03:45:31,long,715.8,2021-07-21 03:46:01,ADORWELD,710.5,0.0,711.6500244140625
630,630.0,,,1491.55,2021-07-21 03:45:31,long,1491.55,2021-07-21 03:46:01,HAPPSTMNDS,1506.1500244140625,0.0,1506.1500244140625
631,631.0,,,85.9,2021-07-21 03:45:31,long,85.9,2021-07-21 03:46:01,MODISNME,86.30000305175781,0.0,86.44999694824219
632,632.0,,,317.1,2021-07-21 03:45:31,long,317.1,2021-07-21 03:46:01,SUBROS,319.5,0.0,319.25
633,,,,1307.5,2021-07-22 03:45:02,short,1330.0,2021-07-22 03:46:14,ANGELBRKG,1275.0,-1.6917293233082706,1275.0
634,,,,79.85,2021-07-22 03:45:02,short,79.5,2021-07-22 03:46:14,RELINFRA,77.9000015258789,0.4402515723270369,77.9000015258789
635,,,,192.0,2021-07-22 03:45:04,short,193.6,2021-07-22 03:46:14,TATACOFFEE,184.4499969482422,-0.8264462809917326,184.39999389648438
636,,,,69.35,2021-07-22 03:45:04,short,69.95,2021-07-22 03:46:14,KHAICHEM,67.3499984741211,-0.8577555396712058,67.3499984741211
637,,,,63.35,2021-07-22 03:45:04,short,63.5,2021-07-22 03:46:14,EQUITASBNK,62.5,-0.23622047244094263,62.5
638,,,,244.1,2021-07-22 03:45:04,short,242.85,2021-07-22 03:46:14,EPL,239.0,0.5147210212065061,239.0
639,,,,179.9,2021-07-22 03:45:04,short,179.0,2021-07-22 03:46:14,GICHSGFIN,176.1999969482422,0.5027932960893887,176.1999969482422
640,,,,631.4,2021-07-22 03:45:04,long,631.4,2021-07-22 03:46:14,NEWGEN,664.5999755859375,0.0,664.5999755859375
641,,,,1058.0,2021-07-22 03:45:06,short,1057.0,2021-07-22 03:46:14,JINDALPOLY,1026.1500244140625,0.0946073793755913,1023.0
642,,,,93.55,2021-07-22 03:45:06,short,92.25,2021-07-22 03:46:14,KESORAMIND,88.94999694824219,1.4092140921409182,89.0
643,,,,447.7,2021-07-22 03:45:09,short,448.7,2021-07-22 03:46:14,MANGLMCEM,435.20001220703125,-0.22286605749944283,435.04998779296875
644,,,,78.7,2021-07-22 03:45:09,short,78.55,2021-07-22 03:46:14,SUNDARMHLD,76.80000305175781,0.1909611712285241,76.80000305175781
645,,,,67.2,2021-07-22 03:45:09,short,67.4,2021-07-22 03:46:14,MOREPENLAB,66.0999984741211,-0.2967359050445146,66.19999694824219
646,,,,733.65,2021-07-22 03:45:09,long,742.1,2021-07-22 03:46:14,ISEC,762.0,1.1517753697267152,761.9000244140625
647,,,,256.05,2021-07-22 03:45:09,short,257.7,2021-07-22 03:46:14,BCLIND,250.9499969482422,-0.6402793946449272,250.35000610351562
648,,,,608.95,2021-07-22 03:45:09,short,614.9,2021-07-22 03:46:14,JUBLINGREA,584.25,-0.967637014148631,584.0
649,,,,351.75,2021-07-22 03:45:09,short,353.35,2021-07-22 03:46:14,ORIENTELEC,345.79998779296875,-0.45280882977218695,345.79998779296875
650,,,,261.35,2021-07-22 03:45:11,short,261.1,2021-07-22 03:46:14,VEDL,256.29998779296875,0.09574875526618153,256.25
651,,,,150.8,2021-07-22 03:45:11,short,150.9,2021-07-22 03:46:14,SHANTIGEAR,145.14999389648438,-0.06626905235254758,145.89999389648438
652,,,,206.0,2021-07-22 03:45:11,short,206.0,2021-07-22 03:46:14,SHREYAS,200.60000610351562,0.0,200.60000610351562
653,,,,173.1,2021-07-22 03:45:11,short,174.35,2021-07-22 03:46:14,TIRUMALCHM,168.4499969482422,-0.7169486664754804,168.8000030517578
654,,,,234.75,2021-07-22 03:45:11,short,237.0,2021-07-22 03:46:14,VLSFINANCE,225.0500030517578,-0.949367088607595,226.0
655,,,,794.9,2021-07-22 03:45:11,short,795.05,2021-07-22 03:46:14,WHEELS,774.5,-0.01886673794100714,773.3499755859375
656,,,,72.45,2021-07-22 03:45:13,short,70.95,2021-07-22 03:46:14,PREMIERPOL,71.0999984741211,2.1141649048625792,71.3499984741211
657,,,,116.45,2021-07-22 03:45:13,short,116.3,2021-07-22 03:46:14,NBVENTURES,114.0999984741211,0.1289767841788527,113.5
658,,,,595.0,2021-07-22 03:45:13,short,589.75,2021-07-22 03:46:14,TCNSBRANDS,586.0,0.8902077151335311,586.0
659,,,,208.65,2021-07-22 03:45:13,short,209.05,2021-07-22 03:46:14,STERTOOLS,202.6999969482422,-0.19134178426214093,202.60000610351562
660,,,,49.65,2021-07-22 03:45:13,long,50.95,2021-07-22 03:45:50,SIGIND,50.25,2.618328298086615,50.54999923706055
661,,,,337.95,2021-07-22 03:45:13,short,334.7,2021-07-22 03:46:14,RAMCOIND,334.6000061035156,0.9710188228264117,324.75
662,,,,377.35,2021-07-22 03:45:13,short,375.3,2021-07-22 03:46:14,INDNIPPON,368.95001220703125,0.5462296829203334,369.0
663,,,,352.5,2021-07-22 03:45:13,short,349.3,2021-07-22 03:46:14,SHARDACROP,344.8500061035156,0.9161179501860832,344.25
664,,,,67.45,2021-07-22 03:45:13,short,67.2,2021-07-22 03:46:14,GMDCLTD,65.9000015258789,0.3720238095238095,66.0
665,,,,113.2,2021-07-22 03:45:13,long,113.55,2021-07-22 03:46:14,KOTHARIPRO,113.19999694824219,0.30918727915193844,113.19999694824219
666,,,,214.8,2021-07-22 03:45:15,short,214.8,2021-07-22 03:46:14,GOODLUCK,204.60000610351562,0.0,204.60000610351562
667,,,,106.5,2021-07-22 03:45:15,short,106.65,2021-07-22 03:46:14,FCL,103.69999694824219,-0.1406469760900194,103.80000305175781
668,,,,203.5,2021-07-22 03:45:15,short,204.25,2021-07-22 03:46:14,CAMLINFINE,199.5,-0.36719706242350064,199.1999969482422
669,,,,244.4,2021-07-22 03:45:15,short,244.4,2021-07-22 03:46:14,GULPOLY,228.0,0.0,227.75
670,,,,97.35,2021-07-22 03:45:15,long,99.9,2021-07-22 03:45:52,LAMBODHARA,100.5,2.6194144838212754,100.5
671,,,,302.6,2021-07-22 03:45:15,short,302.6,2021-07-22 03:46:14,TECHNOE,295.95001220703125,0.0,296.0
672,,,,525.55,2021-07-22 03:45:15,short,529.0,2021-07-22 03:46:14,MOLDTKPAC,517.5999755859375,-0.6521739130434869,516.3499755859375
673,,,,85.5,2021-07-22 03:45:15,short,85.85,2021-07-22 03:46:14,MENONBE,80.69999694824219,-0.40768782760628347,82.3499984741211
674,,,,69.4,2021-07-22 03:45:15,short,69.95,2021-07-22 03:46:14,TREJHARA,66.0999984741211,-0.7862759113652569,66.0999984741211
675,,,,110.8,2021-07-22 03:45:15,short,110.1,2021-07-22 03:46:14,INOXWIND,110.19999694824219,0.6357856494096302,110.1500015258789
676,,,,331.0,2021-07-22 03:45:15,short,331.3,2021-07-22 03:46:14,GEPIL,326.0,-0.0905523694536708,324.95001220703125
677,,,,443.0,2021-07-22 03:45:15,short,443.0,2021-07-22 03:46:14,XELPMOC,429.79998779296875,0.0,430.0
678,,,,178.0,2021-07-22 03:45:15,short,176.95,2021-07-22 03:46:14,CHALET,173.5,0.5933879627013345,173.6999969482422
679,,,,303.7,2021-07-22 03:45:15,short,308.35,2021-07-22 03:46:14,VRLLOG,297.3999938964844,-1.5080265931571377,297.1499938964844
680,,,,58.9,2021-07-22 03:45:17,short,59.15,2021-07-22 03:46:14,USHAMART,57.95000076293945,-0.422654268808115,57.95000076293945
681,,,,1011.6,2021-07-22 03:45:17,short,1016.95,2021-07-22 03:46:14,ANUP,990.0,-0.5260828949309232,990.1500244140625
682,,,,104.7,2021-07-22 03:45:17,short,104.5,2021-07-22 03:46:14,UFO,102.30000305175781,0.19138755980861516,102.25
683,,,,172.3,2021-07-22 03:45:17,short,170.35,2021-07-22 03:46:14,ARVINDFASN,169.64999389648438,1.1447020839448296,167.5500030517578
684,,,,172.1,2021-07-22 03:45:17,short,169.9,2021-07-22 03:46:14,SAKAR,170.85000610351562,1.2948793407886925,170.85000610351562
685,,,,113.0,2021-07-22 03:45:17,short,113.0,2021-07-22 03:46:14,MAHESHWARI,108.0,0.0,109.3499984741211
686,,,,60.8,2021-07-22 03:45:17,short,60.95,2021-07-22 03:46:14,CONFIPET,59.70000076293945,-0.24610336341264263,59.70000076293945
687,,,,414.05,2021-07-22 03:45:17,short,418.0,2021-07-22 03:46:14,TCI,406.20001220703125,-0.9449760765550211,406.29998779296875
688,,,,172.8,2021-07-22 03:45:19,short,173.25,2021-07-22 03:46:14,DCMNVL,170.5,-0.25974025974025317,170.60000610351562
689,,,,223.9,2021-07-22 03:45:19,short,224.0,2021-07-22 03:46:14,CREATIVE,217.4499969482422,-0.044642857142854604,217.4499969482422
690,,,,52.45,2021-07-22 03:45:19,short,52.3,2021-07-22 03:46:14,IDFCFIRSTB,51.25,0.28680688336521165,51.25
691,,,,61.3,2021-07-22 03:45:19,short,61.75,2021-07-22 03:46:14,VARDHACRLC,59.150001525878906,-0.7287449392712596,59.150001525878906
692,,,,88.7,2021-07-22 03:45:19,short,88.3,2021-07-22 03:46:14,SUVEN,87.5999984741211,0.4530011325028377,87.55000305175781
693,,,,322.05,2021-07-22 03:45:19,short,325.25,2021-07-22 03:46:14,DATAMATICS,317.6499938964844,-0.9838585703305114,317.54998779296875
694,,,,396.3,2021-07-22 03:45:19,short,393.95,2021-07-22 03:46:14,CCL,385.5,0.5965224013199703,385.25
695,,,,124.0,2021-07-22 03:45:21,short,125.75,2021-07-22 03:46:14,XCHANGING,122.4000015258789,-1.3916500994035785,122.4000015258789
696,,,,284.9,2021-07-22 03:45:21,short,281.0,2021-07-22 03:46:14,GDL,276.0,1.387900355871878,278.8999938964844
697,,,,100.95,2021-07-22 03:45:21,short,100.0,2021-07-22 03:46:14,VISHAL,98.19999694824219,0.950000000000003,98.4000015258789
698,,,,201.4,2021-07-22 03:45:21,short,201.1,2021-07-22 03:46:14,GOKEX,197.75,0.14917951268026425,197.75
699,,,,376.75,2021-07-22 03:45:21,short,378.0,2021-07-22 03:46:14,GRANULES,370.29998779296875,-0.3306878306878307,370.3999938964844
700,,,,70.0,2021-07-22 03:45:21,short,70.2,2021-07-22 03:46:14,GENUSPOWER,68.25,-0.28490028490028896,68.30000305175781
701,,,,38.85,2021-07-22 03:45:21,short,38.7,2021-07-22 03:46:14,NECLIFE,37.95000076293945,0.3875968992248025,37.95000076293945
702,,,,50.55,2021-07-22 03:45:21,short,50.3,2021-07-22 03:46:14,SPLIL,49.599998474121094,0.4970178926441352,49.650001525878906
703,,,,606.25,2021-07-22 03:45:21,short,604.95,2021-07-22 03:46:14,GOLDIAM,582.0,0.21489379287543672,582.3499755859375
704,,,,415.7,2021-07-22 03:45:21,short,409.9,2021-07-22 03:46:14,RML,409.75,1.4149792632349383,408.79998779296875
705,,,,109.35,2021-07-22 03:45:21,short,110.85,2021-07-22 03:46:14,DOLAT,103.0,-1.3531799729364005,103.0
706,,,,106.3,2021-07-22 03:45:21,short,106.3,2021-07-22 03:46:14,PRECAM,99.30000305175781,0.0,99.3499984741211
707,,,,124.5,2021-07-22 03:45:21,short,125.0,2021-07-22 03:46:14,IIFLSEC,122.0999984741211,-0.4,122.05000305175781
708,,,,116.75,2021-07-22 03:45:21,short,116.75,2021-07-22 03:46:14,NAHARINDUS,110.9000015258789,0.0,111.4000015258789
709,,,,185.45,2021-07-22 03:45:21,short,186.4,2021-07-22 03:46:14,NITINSPIN,181.0500030517578,-0.5096566523605242,181.0500030517578
710,,,,73.7,2021-07-22 03:45:21,short,74.1,2021-07-22 03:46:14,SADBHAV,71.3499984741211,-0.5398110661268442,71.25
711,,,,186.9,2021-07-22 03:45:23,short,185.9,2021-07-22 03:46:14,RSYSTEMS,183.0,0.5379236148466917,183.1999969482422
712,,,,61.55,2021-07-22 03:45:23,short,61.55,2021-07-22 03:46:14,KELLTONTEC,60.20000076293945,0.0,60.29999923706055
713,,,,715.95,2021-07-22 03:45:23,short,718.65,2021-07-22 03:46:14,JKLAKSHMI,702.0,-0.3757044458359329,702.7000122070312
714,,,,168.1,2021-07-22 03:45:23,short,170.1,2021-07-22 03:46:14,ALLCARGO,158.85000610351562,-1.1757789535567313,157.6999969482422
715,,,,286.8,2021-07-22 03:45:23,short,286.75,2021-07-22 03:46:14,VIDHIING,260.8500061035156,0.017436791630343982,275.1000061035156
716,,,,233.9,2021-07-22 03:45:23,short,231.9,2021-07-22 03:46:14,ACE,228.14999389648438,0.8624407072013798,227.75
717,,,,188.75,2021-07-22 03:45:23,short,187.55,2021-07-22 03:46:14,GEECEE,186.6999969482422,0.6398293788323053,187.5500030517578
718,,,,167.4,2021-07-22 03:45:23,short,166.75,2021-07-22 03:46:14,GATI,162.5,0.3898050974512778,162.5
719,,,,77.3,2021-07-22 03:45:23,short,77.3,2021-07-22 03:46:14,SUTLEJTEX,73.55000305175781,0.0,73.6500015258789
720,,,,78.1,2021-07-22 03:45:23,short,78.3,2021-07-22 03:46:14,DAAWAT,76.5,-0.25542784163474186,76.5999984741211
721,,,,139.0,2021-07-22 03:45:23,short,136.25,2021-07-22 03:46:14,JINDRILL,134.89999389648438,2.0183486238532113,135.25
722,,,,123.3,2021-07-22 03:45:23,long,123.3,2021-07-22 03:46:14,CREST,129.14999389648438,0.0,129.14999389648438
723,,,,176.95,2021-07-22 03:45:23,short,175.3,2021-07-22 03:46:14,LUMAXTECH,172.35000610351562,0.9412435824301066,172.1999969482422
724,,,,52.65,2021-07-22 03:45:23,short,53.2,2021-07-22 03:46:14,NETWORK18,50.400001525878906,-1.0338345864661733,50.5
725,,,,43.35,2021-07-22 03:45:26,short,42.8,2021-07-22 03:46:14,TV18BRDCST,40.900001525878906,1.2850467289719727,40.900001525878906
726,,,,603.0,2021-07-22 03:45:26,short,612.35,2021-07-22 03:46:14,TIIL,598.8499755859375,-1.526904548052588,589.4000244140625
727,,,,223.8,2021-07-22 03:45:26,short,223.2,2021-07-22 03:46:14,FSL,217.3000030517578,0.26881720430108547,217.10000610351562
728,,,,141.25,2021-07-22 03:45:26,short,141.0,2021-07-22 03:46:14,INDIANB,138.14999389648438,0.1773049645390071,138.0500030517578
729,,,,53.15,2021-07-22 03:45:26,short,52.8,2021-07-22 03:46:14,HSCL,52.0,0.6628787878787906,52.099998474121094
730,,,,125.9,2021-07-22 03:45:26,short,125.9,2021-07-22 03:46:14,GANESHHOUC,120.0999984741211,0.0,120.0999984741211
731,,,,310.6,2021-07-22 03:45:26,long,320.0,2021-07-22 03:46:14,NAHARSPING,322.0,3.026400515131995,320.0
732,,,,206.9,2021-07-22 03:45:26,short,206.95,2021-07-22 03:46:14,NAHARPOLY,203.60000610351562,-0.024160425223475696,203.5500030517578
733,,,,959.95,2021-07-22 03:45:26,short,955.9,2021-07-22 03:46:14,THEMISMED,926.0,0.42368448582488427,924.9500122070312
734,,,,219.0,2021-07-22 03:45:26,short,219.0,2021-07-22 03:46:14,BANSWRAS,214.0,0.0,214.5
735,,,,863.35,2021-07-22 03:45:26,short,869.85,2021-07-22 03:46:14,PHOENIXLTD,841.6500244140625,-0.7472552738977984,842.0
736,,,,323.5,2021-07-22 03:45:26,short,323.4,2021-07-22 03:46:14,SRHHYPOLTD,321.3999938964844,0.030921459492895098,321.20001220703125
737,,,,71.7,2021-07-22 03:45:26,short,71.95,2021-07-22 03:46:14,WEBELSOLAR,69.3499984741211,-0.34746351633078526,69.19999694824219
738,,,,235.9,2021-07-22 03:45:26,short,232.4,2021-07-22 03:46:14,CHEMBOND,231.0,1.5060240963855422,231.60000610351562
739,,,,58.5,2021-07-22 03:45:26,short,58.5,2021-07-22 03:46:14,MCDHOLDING,57.04999923706055,0.0,57.04999923706055
740,,,,123.55,2021-07-22 03:45:26,short,123.55,2021-07-22 03:46:14,V2RETAIL,122.05000305175781,0.0,120.4000015258789
741,,,,85.6,2021-07-22 03:45:26,short,86.0,2021-07-22 03:46:14,TARMAT,85.55000305175781,-0.46511627906977404,85.5999984741211
742,,,,735.95,2021-07-22 03:45:26,short,738.2,2021-07-22 03:46:14,DECCANCE,738.8499755859375,-0.30479544838797074,737.0
743,,,,90.5,2021-07-22 03:45:26,short,90.5,2021-07-22 03:46:14,OMAXE,87.9000015258789,0.0,88.19999694824219
744,,,,248.45,2021-07-22 03:45:28,short,243.75,2021-07-22 03:46:14,MAHINDCIE,241.0,1.9282051282051234,241.0500030517578
745,,,,1093.8,2021-07-22 03:45:28,short,1091.8,2021-07-22 03:46:14,MOTILALOFS,1067.0,0.18318373328448434,1068.800048828125
746,,,,395.95,2021-07-22 03:45:28,short,395.0,2021-07-22 03:46:14,MAANALU,385.0,0.24050632911392114,385.0
747,,,,150.0,2021-07-22 03:45:28,short,150.2,2021-07-22 03:46:14,RELIGARE,146.25,-0.13315579227695648,146.6999969482422
748,,,,91.0,2021-07-22 03:45:28,short,91.6,2021-07-22 03:46:14,EDELWEISS,88.5999984741211,-0.6550218340611291,88.5999984741211
749,,,,70.9,2021-07-22 03:45:28,short,69.95,2021-07-22 03:46:14,MANAKSIA,68.05000305175781,1.3581129378127272,67.69999694824219
750,,,,244.95,2021-07-22 03:45:28,short,244.85,2021-07-22 03:46:14,NAHARCAP,238.0,0.04084133142740221,237.0500030517578
751,,,,226.7,2021-07-22 03:45:28,short,226.2,2021-07-22 03:46:14,HCG,224.0,0.22104332449160036,224.0
752,,,,132.55,2021-07-22 03:45:28,long,132.55,2021-07-22 03:46:14,MMP,134.0,0.0,134.25
753,,,,124.85,2021-07-22 03:45:31,short,125.5,2021-07-22 03:46:14,EQUITAS,121.5,-0.5179282868525942,121.5
754,,,,184.75,2021-07-22 03:45:31,short,184.75,2021-07-22 03:46:14,DPWIRES,180.3000030517578,0.0,178.39999389648438
755,,,,104.5,2021-07-22 03:45:31,short,104.5,2021-07-22 03:46:14,MAWANASUG,102.0,0.0,102.9000015258789
756,,,,311.95,2021-07-22 03:45:31,short,311.2,2021-07-22 03:46:14,MHRIL,306.04998779296875,0.2410025706940874,306.29998779296875
757,,,,99.5,2021-07-22 03:45:31,short,99.5,2021-07-22 03:46:14,MOLDTECH,95.75,0.0,95.6500015258789
758,,,,100.0,2021-07-22 03:45:31,short,99.55,2021-07-22 03:46:14,GPTINFRA,97.25,0.4520341536916151,97.30000305175781
759,,,,139.65,2021-07-22 03:45:31,short,139.4,2021-07-22 03:46:14,HINDCOPPER,136.9499969482422,0.1793400286944046,136.9499969482422
760,,,,127.0,2021-07-22 03:45:31,long,127.0,2021-07-22 03:46:14,TRF,123.6500015258789,0.0,126.75
761,,,,98.4,2021-07-22 03:45:31,short,98.45,2021-07-22 03:46:14,MINDTECK,94.4000015258789,-0.050787201625187565,93.94999694824219
762,,,,120.9,2021-07-22 03:45:31,short,120.7,2021-07-22 03:46:14,EMMBI,119.6500015258789,0.16570008285004378,119.6500015258789
763,,,,51.9,2021-07-22 03:45:31,short,51.2,2021-07-22 03:46:14,TEXMOPIPES,50.45000076293945,1.3671874999999916,50.349998474121094
764,,,,62.45,2021-07-22 03:45:31,short,63.0,2021-07-22 03:46:14,MANINFRA,61.349998474121094,-0.8730158730158686,61.400001525878906
765,,,,528.2,2021-07-22 03:45:33,short,527.4,2021-07-22 03:46:14,GNA,514.2999877929688,0.15168752370118851,514.1500244140625
766,,,,83.8,2021-07-22 03:45:33,long,84.9,2021-07-22 03:46:14,MARATHON,87.8499984741211,1.3126491646778145,87.8499984741211
767,,,,84.65,2021-07-22 03:45:33,short,84.75,2021-07-22 03:46:14,HPL,83.8499984741211,-0.11799410029497855,83.30000305175781
768,,,,699.0,2021-07-22 03:45:33,short,699.0,2021-07-22 03:46:14,PNBHOUSING,680.0,0.0,680.0
769,,,,73.0,2021-07-22 03:45:33,short,72.95,2021-07-22 03:46:14,AARVI,71.44999694824219,0.06854009595613043,71.4000015258789
770,,,,86.25,2021-07-22 03:45:33,short,86.3,2021-07-22 03:46:14,EMAMIREAL,84.80000305175781,-0.05793742757821223,84.44999694824219
771,,,,82.1,2021-07-22 03:45:33,short,82.75,2021-07-22 03:46:14,TERASOFT,79.75,-0.7854984894259888,79.75
772,,,,408.55,2021-07-22 03:45:33,short,405.4,2021-07-22 03:46:14,ITDC,399.45001220703125,0.7770103601381436,399.04998779296875
773,,,,97.3,2021-07-22 03:45:33,short,97.5,2021-07-22 03:46:14,PRICOLLTD,95.55000305175781,-0.20512820512820804,95.5999984741211
774,,,,294.35,2021-07-22 03:45:33,long,299.05,2021-07-22 03:46:14,SASTASUNDR,310.0,1.5967385765245417,310.0
775,,,,149.85,2021-07-22 03:45:33,short,148.35,2021-07-22 03:46:14,CLEDUCATE,145.5,1.0111223458038423,145.5
776,,,,183.35,2021-07-22 03:45:35,short,183.0,2021-07-22 03:46:14,GRAVITA,179.1999969482422,0.1912568306010898,179.1999969482422
777,,,,76.2,2021-07-22 03:45:35,short,76.05,2021-07-22 03:46:14,JINDWORLD,73.55000305175781,0.1972386587771278,73.4000015258789
778,,,,141.25,2021-07-22 03:45:35,short,140.85,2021-07-22 03:46:14,SCHAND,138.25,0.28399006034789187,138.25
779,,,,99.8,2021-07-22 03:45:35,short,99.25,2021-07-22 03:46:14,RPPINFRA,96.5,0.5541561712846319,96.6500015258789
780,,,,49.9,2021-07-22 03:45:35,long,49.35,2021-07-22 03:46:12,BHAGYANGR,49.599998474121094,-1.1022044088176297,49.5
781,,,,117.45,2021-07-22 03:45:35,short,118.75,2021-07-22 03:46:14,STARCEMENT,115.30000305175781,-1.0947368421052608,115.3499984741211
782,,,,1440.0,2021-07-22 03:45:35,long,1426.65,2021-07-22 03:46:14,CDSL,1501.449951171875,-0.927083333333327,1501.4000244140625
783,,,,522.0,2021-07-22 03:45:35,short,522.05,2021-07-22 03:46:14,DYNPRO,509.1499938964844,-0.009577626664103923,509.0
784,,,,339.9,2021-07-22 03:45:35,short,339.75,2021-07-22 03:46:14,MAGADSUGAR,330.0,0.044150110375269246,330.0
785,,,,741.9,2021-07-22 03:45:35,short,741.9,2021-07-22 03:46:14,SMSLIFE,726.0,0.0,725.2000122070312
786,,,,84.4,2021-07-22 03:45:35,short,84.65,2021-07-22 03:46:14,LASA,83.5,-0.29533372711163614,83.5999984741211
787,,,,232.5,2021-07-22 03:45:35,short,232.55,2021-07-22 03:46:14,CAPACITE,226.5500030517578,-0.021500752526343307,227.25
